TrackId,InvoiceId,CustomerId,InvoiceDate,Total,FullName,Address,City,State,Country,PostalCode,Email
3044,94,30,2010-02-10 00:00:00,5.94,Edward Francis,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,edfrancis@yachoo.ca
3048,94,30,2010-02-10 00:00:00,5.94,Edward Francis,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,edfrancis@yachoo.ca
3052,94,30,2010-02-10 00:00:00,5.94,Edward Francis,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,edfrancis@yachoo.ca
3058,95,36,2010-02-13 00:00:00,8.91,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
3064,95,36,2010-02-13 00:00:00,8.91,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
3070,95,36,2010-02-13 00:00:00,8.91,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
3076,95,36,2010-02-13 00:00:00,8.91,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
3082,95,36,2010-02-13 00:00:00,8.91,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
3088,95,36,2010-02-13 00:00:00,8.91,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
3094,95,36,2010-02-13 00:00:00,8.91,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
3100,95,36,2010-02-13 00:00:00,8.91,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
3106,95,36,2010-02-13 00:00:00,8.91,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
3115,96,45,2010-02-18 00:00:00,21.86,Ladislav Kov�cs,Erzs�bet krt. 58.,Budapest,,Hungary,H-1073,ladislav_kovacs@apple.hu
3124,96,45,2010-02-18 00:00:00,21.86,Ladislav Kov�cs,Erzs�bet krt. 58.,Budapest,,Hungary,H-1073,ladislav_kovacs@apple.hu
3133,96,45,2010-02-18 00:00:00,21.86,Ladislav Kov�cs,Erzs�bet krt. 58.,Budapest,,Hungary,H-1073,ladislav_kovacs@apple.hu
3142,96,45,2010-02-18 00:00:00,21.86,Ladislav Kov�cs,Erzs�bet krt. 58.,Budapest,,Hungary,H-1073,ladislav_kovacs@apple.hu
3151,96,45,2010-02-18 00:00:00,21.86,Ladislav Kov�cs,Erzs�bet krt. 58.,Budapest,,Hungary,H-1073,ladislav_kovacs@apple.hu
3160,96,45,2010-02-18 00:00:00,21.86,Ladislav Kov�cs,Erzs�bet krt. 58.,Budapest,,Hungary,H-1073,ladislav_kovacs@apple.hu
3169,96,45,2010-02-18 00:00:00,21.86,Ladislav Kov�cs,Erzs�bet krt. 58.,Budapest,,Hungary,H-1073,ladislav_kovacs@apple.hu
3178,96,45,2010-02-18 00:00:00,21.86,Ladislav Kov�cs,Erzs�bet krt. 58.,Budapest,,Hungary,H-1073,ladislav_kovacs@apple.hu
3187,96,45,2010-02-18 00:00:00,21.86,Ladislav Kov�cs,Erzs�bet krt. 58.,Budapest,,Hungary,H-1073,ladislav_kovacs@apple.hu
3196,96,45,2010-02-18 00:00:00,21.86,Ladislav Kov�cs,Erzs�bet krt. 58.,Budapest,,Hungary,H-1073,ladislav_kovacs@apple.hu
3205,96,45,2010-02-18 00:00:00,21.86,Ladislav Kov�cs,Erzs�bet krt. 58.,Budapest,,Hungary,H-1073,ladislav_kovacs@apple.hu
3214,96,45,2010-02-18 00:00:00,21.86,Ladislav Kov�cs,Erzs�bet krt. 58.,Budapest,,Hungary,H-1073,ladislav_kovacs@apple.hu
3223,96,45,2010-02-18 00:00:00,21.86,Ladislav Kov�cs,Erzs�bet krt. 58.,Budapest,,Hungary,H-1073,ladislav_kovacs@apple.hu
3232,96,45,2010-02-18 00:00:00,21.86,Ladislav Kov�cs,Erzs�bet krt. 58.,Budapest,,Hungary,H-1073,ladislav_kovacs@apple.hu
3246,97,59,2010-02-26 00:00:00,1.99,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
3247,98,1,2010-03-11 00:00:00,3.98,Lu�s Gon�alves,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,luisg@embraer.com.br
3248,98,1,2010-03-11 00:00:00,3.98,Lu�s Gon�alves,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,luisg@embraer.com.br
3250,99,3,2010-03-11 00:00:00,3.98,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
3252,99,3,2010-03-11 00:00:00,3.98,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
3254,100,5,2010-03-12 00:00:00,3.96,Franti�ek Wichterlov�,Klanova 9/506,Prague,,Czech Republic,14700,frantisekw@jetbrains.com
3256,100,5,2010-03-12 00:00:00,3.96,Franti�ek Wichterlov�,Klanova 9/506,Prague,,Czech Republic,14700,frantisekw@jetbrains.com
3258,100,5,2010-03-12 00:00:00,3.96,Franti�ek Wichterlov�,Klanova 9/506,Prague,,Czech Republic,14700,frantisekw@jetbrains.com
3260,100,5,2010-03-12 00:00:00,3.96,Franti�ek Wichterlov�,Klanova 9/506,Prague,,Czech Republic,14700,frantisekw@jetbrains.com
3264,101,9,2010-03-13 00:00:00,5.94,Kara Nielsen,S�nder Boulevard 51,Copenhagen,,Denmark,1720,kara.nielsen@jubii.dk
3268,101,9,2010-03-13 00:00:00,5.94,Kara Nielsen,S�nder Boulevard 51,Copenhagen,,Denmark,1720,kara.nielsen@jubii.dk
3272,101,9,2010-03-13 00:00:00,5.94,Kara Nielsen,S�nder Boulevard 51,Copenhagen,,Denmark,1720,kara.nielsen@jubii.dk
3276,101,9,2010-03-13 00:00:00,5.94,Kara Nielsen,S�nder Boulevard 51,Copenhagen,,Denmark,1720,kara.nielsen@jubii.dk
3280,101,9,2010-03-13 00:00:00,5.94,Kara Nielsen,S�nder Boulevard 51,Copenhagen,,Denmark,1720,kara.nielsen@jubii.dk
3284,101,9,2010-03-13 00:00:00,5.94,Kara Nielsen,S�nder Boulevard 51,Copenhagen,,Denmark,1720,kara.nielsen@jubii.dk
3290,102,15,2010-03-16 00:00:00,9.91,Jennifer Peterson,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,jenniferp@rogers.ca
3296,102,15,2010-03-16 00:00:00,9.91,Jennifer Peterson,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,jenniferp@rogers.ca
3302,102,15,2010-03-16 00:00:00,9.91,Jennifer Peterson,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,jenniferp@rogers.ca
3308,102,15,2010-03-16 00:00:00,9.91,Jennifer Peterson,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,jenniferp@rogers.ca
3314,102,15,2010-03-16 00:00:00,9.91,Jennifer Peterson,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,jenniferp@rogers.ca
3320,102,15,2010-03-16 00:00:00,9.91,Jennifer Peterson,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,jenniferp@rogers.ca
3326,102,15,2010-03-16 00:00:00,9.91,Jennifer Peterson,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,jenniferp@rogers.ca
3332,102,15,2010-03-16 00:00:00,9.91,Jennifer Peterson,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,jenniferp@rogers.ca
3338,102,15,2010-03-16 00:00:00,9.91,Jennifer Peterson,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,jenniferp@rogers.ca
3347,103,24,2010-03-21 00:00:00,15.86,Frank Ralston,162 E Superior Street,Chicago,IL,USA,60611,fralston@gmail.com
3356,103,24,2010-03-21 00:00:00,15.86,Frank Ralston,162 E Superior Street,Chicago,IL,USA,60611,fralston@gmail.com
3365,103,24,2010-03-21 00:00:00,15.86,Frank Ralston,162 E Superior Street,Chicago,IL,USA,60611,fralston@gmail.com
3374,103,24,2010-03-21 00:00:00,15.86,Frank Ralston,162 E Superior Street,Chicago,IL,USA,60611,fralston@gmail.com
3383,103,24,2010-03-21 00:00:00,15.86,Frank Ralston,162 E Superior Street,Chicago,IL,USA,60611,fralston@gmail.com
3392,103,24,2010-03-21 00:00:00,15.86,Frank Ralston,162 E Superior Street,Chicago,IL,USA,60611,fralston@gmail.com
3401,103,24,2010-03-21 00:00:00,15.86,Frank Ralston,162 E Superior Street,Chicago,IL,USA,60611,fralston@gmail.com
3410,103,24,2010-03-21 00:00:00,15.86,Frank Ralston,162 E Superior Street,Chicago,IL,USA,60611,fralston@gmail.com
3419,103,24,2010-03-21 00:00:00,15.86,Frank Ralston,162 E Superior Street,Chicago,IL,USA,60611,fralston@gmail.com
3428,103,24,2010-03-21 00:00:00,15.86,Frank Ralston,162 E Superior Street,Chicago,IL,USA,60611,fralston@gmail.com
3437,103,24,2010-03-21 00:00:00,15.86,Frank Ralston,162 E Superior Street,Chicago,IL,USA,60611,fralston@gmail.com
3446,103,24,2010-03-21 00:00:00,15.86,Frank Ralston,162 E Superior Street,Chicago,IL,USA,60611,fralston@gmail.com
3455,103,24,2010-03-21 00:00:00,15.86,Frank Ralston,162 E Superior Street,Chicago,IL,USA,60611,fralston@gmail.com
3464,103,24,2010-03-21 00:00:00,15.86,Frank Ralston,162 E Superior Street,Chicago,IL,USA,60611,fralston@gmail.com
3478,104,38,2010-03-29 00:00:00,0.99,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
3479,105,39,2010-04-11 00:00:00,1.98,Camille Bernard,"4, Rue Milton",Paris,,France,75009,camille.bernard@yahoo.fr
3480,105,39,2010-04-11 00:00:00,1.98,Camille Bernard,"4, Rue Milton",Paris,,France,75009,camille.bernard@yahoo.fr
3482,106,41,2010-04-11 00:00:00,1.98,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
3484,106,41,2010-04-11 00:00:00,1.98,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
3486,107,43,2010-04-12 00:00:00,3.96,Isabelle Mercier,"68, Rue Jouvence",Dijon,,France,21000,isabelle_mercier@apple.fr
3488,107,43,2010-04-12 00:00:00,3.96,Isabelle Mercier,"68, Rue Jouvence",Dijon,,France,21000,isabelle_mercier@apple.fr
3490,107,43,2010-04-12 00:00:00,3.96,Isabelle Mercier,"68, Rue Jouvence",Dijon,,France,21000,isabelle_mercier@apple.fr
3492,107,43,2010-04-12 00:00:00,3.96,Isabelle Mercier,"68, Rue Jouvence",Dijon,,France,21000,isabelle_mercier@apple.fr
3496,108,47,2010-04-13 00:00:00,5.94,Lucas Mancini,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,lucas.mancini@yahoo.it
3500,108,47,2010-04-13 00:00:00,5.94,Lucas Mancini,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,lucas.mancini@yahoo.it
1,108,47,2010-04-13 00:00:00,5.94,Lucas Mancini,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,lucas.mancini@yahoo.it
5,108,47,2010-04-13 00:00:00,5.94,Lucas Mancini,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,lucas.mancini@yahoo.it
9,108,47,2010-04-13 00:00:00,5.94,Lucas Mancini,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,lucas.mancini@yahoo.it
13,108,47,2010-04-13 00:00:00,5.94,Lucas Mancini,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,lucas.mancini@yahoo.it
19,109,53,2010-04-16 00:00:00,8.91,Phil Hughes,113 Lupus St,London,,United Kingdom,SW1V 3EN,phil.hughes@gmail.com
25,109,53,2010-04-16 00:00:00,8.91,Phil Hughes,113 Lupus St,London,,United Kingdom,SW1V 3EN,phil.hughes@gmail.com
31,109,53,2010-04-16 00:00:00,8.91,Phil Hughes,113 Lupus St,London,,United Kingdom,SW1V 3EN,phil.hughes@gmail.com
37,109,53,2010-04-16 00:00:00,8.91,Phil Hughes,113 Lupus St,London,,United Kingdom,SW1V 3EN,phil.hughes@gmail.com
43,109,53,2010-04-16 00:00:00,8.91,Phil Hughes,113 Lupus St,London,,United Kingdom,SW1V 3EN,phil.hughes@gmail.com
49,109,53,2010-04-16 00:00:00,8.91,Phil Hughes,113 Lupus St,London,,United Kingdom,SW1V 3EN,phil.hughes@gmail.com
55,109,53,2010-04-16 00:00:00,8.91,Phil Hughes,113 Lupus St,London,,United Kingdom,SW1V 3EN,phil.hughes@gmail.com
61,109,53,2010-04-16 00:00:00,8.91,Phil Hughes,113 Lupus St,London,,United Kingdom,SW1V 3EN,phil.hughes@gmail.com
67,109,53,2010-04-16 00:00:00,8.91,Phil Hughes,113 Lupus St,London,,United Kingdom,SW1V 3EN,phil.hughes@gmail.com
76,110,3,2010-04-21 00:00:00,13.86,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
85,110,3,2010-04-21 00:00:00,13.86,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
94,110,3,2010-04-21 00:00:00,13.86,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
103,110,3,2010-04-21 00:00:00,13.86,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
112,110,3,2010-04-21 00:00:00,13.86,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
121,110,3,2010-04-21 00:00:00,13.86,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
130,110,3,2010-04-21 00:00:00,13.86,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
139,110,3,2010-04-21 00:00:00,13.86,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
148,110,3,2010-04-21 00:00:00,13.86,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
157,110,3,2010-04-21 00:00:00,13.86,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
166,110,3,2010-04-21 00:00:00,13.86,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
175,110,3,2010-04-21 00:00:00,13.86,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
184,110,3,2010-04-21 00:00:00,13.86,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
193,110,3,2010-04-21 00:00:00,13.86,Fran�ois Tremblay,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,ftremblay@gmail.com
207,111,17,2010-04-29 00:00:00,0.99,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
208,112,18,2010-05-12 00:00:00,1.98,Michelle Brooks,627 Broadway,New York,NY,USA,10012-2612,michelleb@aol.com
209,112,18,2010-05-12 00:00:00,1.98,Michelle Brooks,627 Broadway,New York,NY,USA,10012-2612,michelleb@aol.com
211,113,20,2010-05-12 00:00:00,1.98,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
213,113,20,2010-05-12 00:00:00,1.98,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
215,114,22,2010-05-13 00:00:00,3.96,Heather Leacock,120 S Orange Ave,Orlando,FL,USA,32801,hleacock@gmail.com
217,114,22,2010-05-13 00:00:00,3.96,Heather Leacock,120 S Orange Ave,Orlando,FL,USA,32801,hleacock@gmail.com
219,114,22,2010-05-13 00:00:00,3.96,Heather Leacock,120 S Orange Ave,Orlando,FL,USA,32801,hleacock@gmail.com
221,114,22,2010-05-13 00:00:00,3.96,Heather Leacock,120 S Orange Ave,Orlando,FL,USA,32801,hleacock@gmail.com
225,115,26,2010-05-14 00:00:00,5.94,Richard Cunningham,2211 W Berry Street,Fort Worth,TX,USA,76110,ricunningham@hotmail.com
229,115,26,2010-05-14 00:00:00,5.94,Richard Cunningham,2211 W Berry Street,Fort Worth,TX,USA,76110,ricunningham@hotmail.com
233,115,26,2010-05-14 00:00:00,5.94,Richard Cunningham,2211 W Berry Street,Fort Worth,TX,USA,76110,ricunningham@hotmail.com
237,115,26,2010-05-14 00:00:00,5.94,Richard Cunningham,2211 W Berry Street,Fort Worth,TX,USA,76110,ricunningham@hotmail.com
241,115,26,2010-05-14 00:00:00,5.94,Richard Cunningham,2211 W Berry Street,Fort Worth,TX,USA,76110,ricunningham@hotmail.com
245,115,26,2010-05-14 00:00:00,5.94,Richard Cunningham,2211 W Berry Street,Fort Worth,TX,USA,76110,ricunningham@hotmail.com
251,116,32,2010-05-17 00:00:00,8.91,Aaron Mitchell,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,aaronmitchell@yahoo.ca
257,116,32,2010-05-17 00:00:00,8.91,Aaron Mitchell,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,aaronmitchell@yahoo.ca
263,116,32,2010-05-17 00:00:00,8.91,Aaron Mitchell,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,aaronmitchell@yahoo.ca
269,116,32,2010-05-17 00:00:00,8.91,Aaron Mitchell,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,aaronmitchell@yahoo.ca
275,116,32,2010-05-17 00:00:00,8.91,Aaron Mitchell,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,aaronmitchell@yahoo.ca
281,116,32,2010-05-17 00:00:00,8.91,Aaron Mitchell,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,aaronmitchell@yahoo.ca
287,116,32,2010-05-17 00:00:00,8.91,Aaron Mitchell,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,aaronmitchell@yahoo.ca
293,116,32,2010-05-17 00:00:00,8.91,Aaron Mitchell,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,aaronmitchell@yahoo.ca
299,116,32,2010-05-17 00:00:00,8.91,Aaron Mitchell,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,aaronmitchell@yahoo.ca
308,117,41,2010-05-22 00:00:00,13.86,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
317,117,41,2010-05-22 00:00:00,13.86,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
326,117,41,2010-05-22 00:00:00,13.86,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
335,117,41,2010-05-22 00:00:00,13.86,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
344,117,41,2010-05-22 00:00:00,13.86,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
353,117,41,2010-05-22 00:00:00,13.86,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
362,117,41,2010-05-22 00:00:00,13.86,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
371,117,41,2010-05-22 00:00:00,13.86,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
380,117,41,2010-05-22 00:00:00,13.86,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
389,117,41,2010-05-22 00:00:00,13.86,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
398,117,41,2010-05-22 00:00:00,13.86,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
407,117,41,2010-05-22 00:00:00,13.86,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
416,117,41,2010-05-22 00:00:00,13.86,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
425,117,41,2010-05-22 00:00:00,13.86,Marc Dubois,"11, Place Bellecour",Lyon,,France,69002,marc.dubois@hotmail.com
439,118,55,2010-05-30 00:00:00,0.99,Mark Taylor,421 Bourke Street,Sidney,NSW,Australia,2010,mark.taylor@yahoo.au
440,119,56,2010-06-12 00:00:00,1.98,Diego Guti�rrez,307 Macacha G�emes,Buenos Aires,,Argentina,1106,diego.gutierrez@yahoo.ar
441,119,56,2010-06-12 00:00:00,1.98,Diego Guti�rrez,307 Macacha G�emes,Buenos Aires,,Argentina,1106,diego.gutierrez@yahoo.ar
443,120,58,2010-06-12 00:00:00,1.98,Manoj Pareek,"12,Community Centre",Delhi,,India,110017,manoj.pareek@rediff.com
445,120,58,2010-06-12 00:00:00,1.98,Manoj Pareek,"12,Community Centre",Delhi,,India,110017,manoj.pareek@rediff.com
447,121,1,2010-06-13 00:00:00,3.96,Lu�s Gon�alves,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,luisg@embraer.com.br
449,121,1,2010-06-13 00:00:00,3.96,Lu�s Gon�alves,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,luisg@embraer.com.br
451,121,1,2010-06-13 00:00:00,3.96,Lu�s Gon�alves,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,luisg@embraer.com.br
453,121,1,2010-06-13 00:00:00,3.96,Lu�s Gon�alves,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,luisg@embraer.com.br
457,122,5,2010-06-14 00:00:00,5.94,Franti�ek Wichterlov�,Klanova 9/506,Prague,,Czech Republic,14700,frantisekw@jetbrains.com
461,122,5,2010-06-14 00:00:00,5.94,Franti�ek Wichterlov�,Klanova 9/506,Prague,,Czech Republic,14700,frantisekw@jetbrains.com
465,122,5,2010-06-14 00:00:00,5.94,Franti�ek Wichterlov�,Klanova 9/506,Prague,,Czech Republic,14700,frantisekw@jetbrains.com
469,122,5,2010-06-14 00:00:00,5.94,Franti�ek Wichterlov�,Klanova 9/506,Prague,,Czech Republic,14700,frantisekw@jetbrains.com
473,122,5,2010-06-14 00:00:00,5.94,Franti�ek Wichterlov�,Klanova 9/506,Prague,,Czech Republic,14700,frantisekw@jetbrains.com
477,122,5,2010-06-14 00:00:00,5.94,Franti�ek Wichterlov�,Klanova 9/506,Prague,,Czech Republic,14700,frantisekw@jetbrains.com
483,123,11,2010-06-17 00:00:00,8.91,Alexandre Rocha,"Av. Paulista, 2022",S�o Paulo,SP,Brazil,01310-200,alero@uol.com.br
489,123,11,2010-06-17 00:00:00,8.91,Alexandre Rocha,"Av. Paulista, 2022",S�o Paulo,SP,Brazil,01310-200,alero@uol.com.br
495,123,11,2010-06-17 00:00:00,8.91,Alexandre Rocha,"Av. Paulista, 2022",S�o Paulo,SP,Brazil,01310-200,alero@uol.com.br
501,123,11,2010-06-17 00:00:00,8.91,Alexandre Rocha,"Av. Paulista, 2022",S�o Paulo,SP,Brazil,01310-200,alero@uol.com.br
507,123,11,2010-06-17 00:00:00,8.91,Alexandre Rocha,"Av. Paulista, 2022",S�o Paulo,SP,Brazil,01310-200,alero@uol.com.br
513,123,11,2010-06-17 00:00:00,8.91,Alexandre Rocha,"Av. Paulista, 2022",S�o Paulo,SP,Brazil,01310-200,alero@uol.com.br
519,123,11,2010-06-17 00:00:00,8.91,Alexandre Rocha,"Av. Paulista, 2022",S�o Paulo,SP,Brazil,01310-200,alero@uol.com.br
525,123,11,2010-06-17 00:00:00,8.91,Alexandre Rocha,"Av. Paulista, 2022",S�o Paulo,SP,Brazil,01310-200,alero@uol.com.br
531,123,11,2010-06-17 00:00:00,8.91,Alexandre Rocha,"Av. Paulista, 2022",S�o Paulo,SP,Brazil,01310-200,alero@uol.com.br
540,124,20,2010-06-22 00:00:00,13.86,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
549,124,20,2010-06-22 00:00:00,13.86,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
558,124,20,2010-06-22 00:00:00,13.86,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
567,124,20,2010-06-22 00:00:00,13.86,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
576,124,20,2010-06-22 00:00:00,13.86,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
585,124,20,2010-06-22 00:00:00,13.86,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
594,124,20,2010-06-22 00:00:00,13.86,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
603,124,20,2010-06-22 00:00:00,13.86,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
612,124,20,2010-06-22 00:00:00,13.86,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
621,124,20,2010-06-22 00:00:00,13.86,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
630,124,20,2010-06-22 00:00:00,13.86,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
639,124,20,2010-06-22 00:00:00,13.86,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
648,124,20,2010-06-22 00:00:00,13.86,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
657,124,20,2010-06-22 00:00:00,13.86,Dan Miller,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,dmiller@comcast.com
671,125,34,2010-06-30 00:00:00,0.99,Jo�o Fernandes,Rua da Assun��o 53,Lisbon,,Portugal,,jfernandes@yahoo.pt
672,126,35,2010-07-13 00:00:00,1.98,Madalena Sampaio,"Rua dos Campe�es Europeus de Viena, 4350",Porto,,Portugal,,masampaio@sapo.pt
673,126,35,2010-07-13 00:00:00,1.98,Madalena Sampaio,"Rua dos Campe�es Europeus de Viena, 4350",Porto,,Portugal,,masampaio@sapo.pt
675,127,37,2010-07-13 00:00:00,1.98,Fynn Zimmermann,Berger Stra�e 10,Frankfurt,,Germany,60316,fzimmermann@yahoo.de
677,127,37,2010-07-13 00:00:00,1.98,Fynn Zimmermann,Berger Stra�e 10,Frankfurt,,Germany,60316,fzimmermann@yahoo.de
679,128,39,2010-07-14 00:00:00,3.96,Camille Bernard,"4, Rue Milton",Paris,,France,75009,camille.bernard@yahoo.fr
681,128,39,2010-07-14 00:00:00,3.96,Camille Bernard,"4, Rue Milton",Paris,,France,75009,camille.bernard@yahoo.fr
683,128,39,2010-07-14 00:00:00,3.96,Camille Bernard,"4, Rue Milton",Paris,,France,75009,camille.bernard@yahoo.fr
685,128,39,2010-07-14 00:00:00,3.96,Camille Bernard,"4, Rue Milton",Paris,,France,75009,camille.bernard@yahoo.fr
689,129,43,2010-07-15 00:00:00,5.94,Isabelle Mercier,"68, Rue Jouvence",Dijon,,France,21000,isabelle_mercier@apple.fr
